image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,policy_a_action,policy_b_action,policy_a_prediction,policy_b_prediction,prediction_agreement_change,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000508_general_006603.jpg,59V214465,baseline,baseline,59V214465,True,0,True,False,False,baseline,baseline,59V214465,59V214465,False,archive_plate_crops_from_coords,existing_plate_crop,80,70,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000509_general_015110.jpg,30Z25493,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,2286,False,7,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,2286,2286,True,archive_plate_crops_from_coords,existing_plate_crop,46,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000510_general_011560.jpg,30N4816,baseline,baseline,30N4616,False,1,False,False,False,baseline,baseline,30N4616,30N4616,False,yolo_plate_dataset,crop_source_bounding_box,49,18,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000511_general_003731.jpg,51K11506,baseline,baseline,51K11506,True,0,True,False,False,baseline,baseline,51K11506,51K11506,False,cropped,existing_plate_crop,44,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000512_general_001900.jpg,99A70106,baseline,baseline,99A70106,True,0,True,False,False,baseline,baseline,99A70106,99A70106,False,cropped,existing_plate_crop,81,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000513_general_009612.jpg,37D186862,baseline,baseline,37D186862,True,0,True,False,False,baseline,baseline,37D186862,37D186862,False,archive_plate_crops_from_coords,existing_plate_crop,147,125,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000514_general_001685.jpg,30F64449,baseline,baseline,30F26449,False,2,False,False,False,baseline,baseline,30F26449,30F26449,False,archive_plate_crops_from_coords,existing_plate_crop,559,139,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000515_general_011771.jpg,60A00009,baseline,baseline,26A00164,False,5,False,False,False,baseline,baseline,26A00164,26A00164,False,archive_plate_crops_from_coords,existing_plate_crop,110,90,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000516_general_003385.jpg,63H51336,baseline,baseline,63H51336,True,0,True,False,False,baseline,baseline,63H51336,63H51336,False,yolo_plate_dataset,crop_source_bounding_box,91,73,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000517_general_011174.jpg,712717757,baseline,baseline,71B217757,False,2,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,71B217757,71B217157,False,yolo_plate_dataset,crop_source_bounding_box,41,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000518_general_012244.jpg,61A89714,baseline,baseline,51A89714,False,1,False,False,False,baseline,baseline,51A89714,51A89714,False,archive_plate_crops_from_coords,existing_plate_crop,106,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000519_general_012913.jpg,51G30691,baseline,baseline,51G31691,False,1,False,False,False,baseline,baseline,51G31691,51G31691,False,archive_plate_crops_from_coords,existing_plate_crop,98,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000520_general_005354.jpg,6380511,baseline,baseline,51F15380,False,7,False,False,False,baseline,baseline,51F15380,51F15380,False,yolo_plate_dataset,crop_source_bounding_box,140,87,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000521_general_001955.jpg,59C142818,baseline,baseline,59C142818,True,0,True,False,False,baseline,baseline,59C142818,59C142818,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000522_general_016859.jpg,65C132324,baseline,baseline,65L132324,False,1,False,False,False,baseline,full_z1.15_up3_train_baseline,65L132324,65L132324,False,archive_plate_crops_from_coords,existing_plate_crop,125,88,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000523_general_010878.jpg,60A07876,baseline,baseline,60A07876,True,0,True,False,False,baseline,baseline,60A07876,60A07876,False,cropped,existing_plate_crop,46,45,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000524_general_016322.jpg,51A54097,baseline,baseline,51A54097,True,0,True,False,False,baseline,baseline,51A54097,51A54097,False,cropped,existing_plate_crop,64,47,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000525_general_017393.jpg,59L336369,baseline,baseline,59Z336369,False,1,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,baseline,59L336369,59Z336369,False,cropped,existing_plate_crop,41,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000526_general_011814.jpg,51H22451,baseline,baseline,51H22451,True,0,True,False,False,baseline,baseline,51H22451,51H22451,False,cropped,existing_plate_crop,84,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000527_general_009733.jpg,49N28569,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,49H76666,False,5,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,49H76666,49H76666,True,archive_plate_crops_from_coords,existing_plate_crop,64,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000528_general_005327.jpg,61451F44,baseline,baseline,51F44614,False,6,False,False,False,baseline,baseline,51F44614,51F44614,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000529_general_017422.jpg,59Z206437,baseline,baseline,59U206437,False,1,False,False,False,baseline,baseline,59U206437,59U206437,False,archive_plate_crops_from_coords,existing_plate_crop,83,67,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000530_general_015058.jpg,96A66422,baseline,baseline,A06642,False,4,False,False,False,baseline,baseline,A06642,A06642,False,archive_plate_crops_from_coords,existing_plate_crop,88,36,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000531_general_005881.jpg,59152576,baseline,baseline,59M152576,False,1,False,False,False,baseline,baseline,59M152576,59M152576,False,yolo_plate_dataset,crop_source_bounding_box,80,72,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000532_general_004188.jpg,59X401375,baseline,baseline,59X401375,True,0,True,False,False,baseline,baseline,59X401375,59X401375,False,archive_plate_crops_from_coords,existing_plate_crop,57,41,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000533_general_008317.jpg,69DU120415,baseline,baseline,69D120415,False,1,False,False,False,baseline,baseline,69D120415,69D120415,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000534_general_000847.jpg,30G36715,baseline,baseline,30G36715,True,0,True,False,False,baseline,baseline,30G36715,30G36715,False,archive_plate_crops_from_coords,existing_plate_crop,246,78,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000535_general_001886.jpg,59G186088,baseline,baseline,59S186088,False,1,False,False,False,baseline,baseline,59S186088,59S186088,False,archive_plate_crops_from_coords,existing_plate_crop,92,64,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000536_general_013654.jpg,51H78571,baseline,baseline,51H78571,True,0,True,False,False,baseline,baseline,51H78571,51H78571,False,cropped,existing_plate_crop,65,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000537_general_008178.jpg,68M39934,baseline,baseline,68M39934,True,0,True,False,False,baseline,baseline,68M39934,68M39934,False,yolo_plate_dataset,crop_source_bounding_box,272,214,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000538_general_000775.jpg,1F590117,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,51F59011,False,2,False,False,False,full_z1.15_up3_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,51F59011,51F59011,True,yolo_plate_dataset,crop_source_bounding_box,51,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000539_general_012613.jpg,009651G1,baseline,baseline,51G10096,False,8,False,False,False,baseline,baseline,51G10096,51G10096,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000540_general_004130.jpg,59T156150,baseline,baseline,59T156150,True,0,True,False,False,baseline,baseline,59T156150,59T156150,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000541_general_012082.jpg,30A57599,baseline,baseline,30A57599,True,0,True,False,False,baseline,baseline,30A57599,30A57599,False,archive_plate_crops_from_coords,existing_plate_crop,222,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000542_general_007614.jpg,70A37125,baseline,baseline,70A37125,True,0,True,False,False,baseline,baseline,70A37125,70A37125,False,cropped,existing_plate_crop,65,25,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000543_general_016325.jpg,86B234270,baseline,baseline,86B234270,True,0,True,False,False,baseline,baseline,86B234270,86B234270,False,archive_plate_crops_from_coords,existing_plate_crop,69,47,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000544_general_008430.jpg,79K277259,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,79K2778,False,3,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,79K2778,79K2778,True,archive_plate_crops_from_coords,existing_plate_crop,47,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000545_general_011382.jpg,51A968141,baseline,baseline,51A96141,False,1,False,False,False,baseline,baseline,51A96141,51A96141,False,yolo_plate_dataset,crop_source_bounding_box,83,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000546_general_007179.jpg,51H36509,baseline,baseline,51H36509,True,0,True,False,False,baseline,baseline,51H36509,51H36509,False,archive_plate_crops_from_coords,existing_plate_crop,57,51,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000547_general_003351.jpg,65K25502,baseline,baseline,65K25502,True,0,True,False,False,baseline,baseline,65K25502,65K25502,False,yolo_plate_dataset,crop_source_bounding_box,170,126,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000548_general_001115.jpg,51K40112,baseline,baseline,51K40112,True,0,True,False,False,baseline,baseline,51K40112,51K40112,False,cropped,existing_plate_crop,46,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000549_general_007033.jpg,50H41784,baseline,baseline,50H417B4,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,50H417B4,50H41784,False,cropped,existing_plate_crop,80,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000550_general_007559.jpg,71C236363,baseline,baseline,71C236563,False,1,False,False,False,full_z1.15_up3_train_baseline,baseline,71C236563,71C236563,False,archive_plate_crops_from_coords,existing_plate_crop,88,78,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000551_general_006242.jpg,54T19958,baseline,baseline,54T19588,False,2,False,False,False,baseline,baseline,54T19588,54T19588,False,archive_plate_crops_from_coords,existing_plate_crop,92,86,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000552_general_011274.jpg,43C215069,baseline,baseline,43C215069,True,0,True,False,False,baseline,baseline,43C215069,43C215069,False,cropped,existing_plate_crop,43,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000553_general_007530.jpg,72F00092,baseline,baseline,72F00092,True,0,True,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,72F00092,72F00052,False,cropped,existing_plate_crop,28,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000554_general_014738.jpg,30X55149,baseline,baseline,KG,False,8,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z0.93_up3_clahe_clip1_tile4,EL,BEERENGNEEEAL,False,archive_plate_crops_from_coords,existing_plate_crop,16,15,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000555_general_009274.jpg,60A57600,baseline,baseline,60A57600,True,0,True,False,False,baseline,baseline,60A57600,60A57600,False,cropped,existing_plate_crop,49,46,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000556_general_003478.jpg,51A8714,baseline,baseline,51A89714,False,1,False,False,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,51A89714,51A69714,False,yolo_plate_dataset,crop_source_bounding_box,54,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000557_general_007759.jpg,59T103617,baseline,baseline,59T103617,True,0,True,False,False,baseline,baseline,59T103617,59T103617,False,yolo_plate_dataset,crop_source_bounding_box,100,88,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000558_general_003548.jpg,93K114005,baseline,baseline,93K114005,True,0,True,False,False,baseline,baseline,93K114005,93K114005,False,yolo_plate_dataset,crop_source_bounding_box,79,79,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000559_general_007351.jpg,50LD03779,baseline,baseline,50LD03779,True,0,True,False,False,baseline,baseline,50LD03779,50LD03779,False,cropped,existing_plate_crop,39,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000560_general_016600.jpg,50E11211,baseline,baseline,50E11211,True,0,True,False,False,baseline,baseline,50E11211,50E11211,False,cropped,existing_plate_crop,69,37,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000561_general_004288.jpg,83C177111,baseline,baseline,83C117111,False,1,False,False,False,baseline,baseline,83C117111,83C117111,False,archive_plate_crops_from_coords,existing_plate_crop,101,94,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000562_general_012460.jpg,19Z60301,baseline,baseline,19Z60301,True,0,True,False,False,baseline,baseline,19Z60301,19Z60301,False,cropped,existing_plate_crop,47,41,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000563_general_001088.jpg,83H96050,baseline,baseline,83H96050,True,0,True,False,False,baseline,baseline,83H96050,83H96050,False,yolo_plate_dataset,crop_source_bounding_box,148,103,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000564_general_005823.jpg,59X203354,baseline,baseline,59X203954,False,1,False,False,False,baseline,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,59X203954,59X20354,False,archive_plate_crops_from_coords,existing_plate_crop,80,70,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000565_general_007598.jpg,59CD161891,baseline,baseline,59C161891,False,1,False,False,False,baseline,full_z1.15_up3_train_baseline,59C161891,59C161891,False,yolo_plate_dataset,crop_source_bounding_box,48,42,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000566_general_008190.jpg,60F141516,baseline,baseline,60F141516,True,0,True,False,False,baseline,baseline,60F141516,60F141516,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000567_general_016137.jpg,60H155099,baseline,baseline,60H155099,True,0,True,False,False,baseline,baseline,60H155099,60H155099,False,archive_plate_crops_from_coords,existing_plate_crop,85,61,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000568_general_008734.jpg,59S215827,baseline,baseline,59X16827,False,3,False,False,False,full_z0.85_up2_adaptive_noise_3way,full_z1.00_up2_clahe_rl_deblur_bilateral,59X166627,59X366827,False,archive_plate_crops_from_coords,existing_plate_crop,36,22,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000569_general_001792.jpg,1F57493,baseline,baseline,1F57493,True,0,True,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,1F57493,1F57493,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000570_general_013604.jpg,30G09916,baseline,baseline,30G03916,False,1,False,False,False,baseline,baseline,30G03916,30G03916,False,archive_plate_crops_from_coords,existing_plate_crop,170,57,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000571_general_009318.jpg,50R176993,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,5030146,False,6,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,5030146,5030146,True,archive_plate_crops_from_coords,existing_plate_crop,421,362,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000572_general_017408.jpg,80N16671,baseline,baseline,80NG16671,False,1,False,False,False,baseline,baseline,80NG16671,80NG16671,False,yolo_plate_dataset,crop_source_bounding_box,104,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000573_general_012081.jpg,60L04379,baseline,baseline,60LD4379,False,1,False,False,False,baseline,baseline,60LD4379,60LD4379,False,archive_plate_crops_from_coords,existing_plate_crop,87,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000574_general_008238.jpg,51H16023,baseline,baseline,51H16023,True,0,True,False,False,baseline,baseline,51H16023,51H16023,False,cropped,existing_plate_crop,63,23,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000575_general_009544.jpg,51A62220,baseline,baseline,51A62220,True,0,True,False,False,baseline,baseline,51A62220,51A62220,False,cropped,existing_plate_crop,80,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000576_general_004522.jpg,51KZ8501,baseline,baseline,51K28501,False,1,False,False,False,baseline,baseline,51K28501,51K28501,False,yolo_plate_dataset,crop_source_bounding_box,43,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000577_general_015645.jpg,51G71404,baseline,baseline,51G71404,True,0,True,False,False,baseline,baseline,51G71404,51G71404,False,cropped,existing_plate_crop,83,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000578_general_006277.jpg,60K34049,baseline,baseline,60K34049,True,0,True,False,False,baseline,baseline,60K34049,60K34049,False,cropped,existing_plate_crop,97,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000579_general_007430.jpg,53X91998,baseline,baseline,53X51998,False,1,False,False,False,baseline,baseline,53X51998,53X51998,False,archive_plate_crops_from_coords,existing_plate_crop,83,68,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000580_general_013961.jpg,67F125700,baseline,baseline,76F125700,False,2,False,False,False,baseline,baseline,76F125700,76F125700,False,archive_plate_crops_from_coords,existing_plate_crop,88,59,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000581_general_017003.jpg,29AB25512,baseline,baseline,29AB25512,True,0,True,False,False,full_z0.93_up3_clahe_clip1_tile4,baseline,29AB25512,29AB25512,False,cropped,existing_plate_crop,29,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000582_general_014971.jpg,30G45045,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,8888B66900006,False,12,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,8888B66900006,8888B66900006,True,archive_plate_crops_from_coords,existing_plate_crop,28,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000583_general_005124.jpg,59U193221,baseline,baseline,59U193221,True,0,True,False,False,baseline,baseline,59U193221,59U193221,False,yolo_plate_dataset,crop_source_bounding_box,84,65,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000584_general_004651.jpg,76B117204,baseline,baseline,76B117204,True,0,True,False,False,full_z1.15_up2_train_baseline,baseline,76B117204,76B117204,False,archive_plate_crops_from_coords,existing_plate_crop,72,45,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000585_general_001860.jpg,1A775270,baseline,baseline,51A77529,False,3,False,False,False,baseline,baseline,51A77529,51A77529,False,yolo_plate_dataset,crop_source_bounding_box,52,11,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000586_general_008836.jpg,31F76354,baseline,baseline,JF76354,False,2,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,JF76354,JF76354,False,archive_plate_crops_from_coords,existing_plate_crop,108,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000587_general_007131.jpg,59S114991,baseline,baseline,59S114991,True,0,True,False,False,baseline,baseline,59S114991,59S114991,False,archive_plate_crops_from_coords,existing_plate_crop,86,69,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000588_general_015334.jpg,85E203323,baseline,baseline,95E203323,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,95E203323,95E203323,False,archive_plate_crops_from_coords,existing_plate_crop,77,58,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000589_general_005531.jpg,77L100895,baseline,baseline,77L100895,True,0,True,False,False,baseline,baseline,77L100895,77L100895,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000590_general_015031.jpg,51F0427,baseline,baseline,51F04275,False,1,False,False,False,baseline,baseline,51F04275,51F04275,False,yolo_plate_dataset,crop_source_bounding_box,78,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000591_general_012481.jpg,51H43752,baseline,baseline,51H03752,False,1,False,False,False,baseline,baseline,51H03752,51H03752,False,archive_plate_crops_from_coords,existing_plate_crop,201,60,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000592_general_004251.jpg,60E17144,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,3836,False,8,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,3836,3836,True,archive_plate_crops_from_coords,existing_plate_crop,17,14,min_side_lt32
